brand_name,industry,times_advertised,linkedin_slug,domain,google_url
Purito,Beauty,19,purito,,https://www.google.com/search?q=Purito%20official%20website%20Greece
Rabanne,Beauty,19,rabanne,,https://www.google.com/search?q=Rabanne%20official%20website%20Greece
GAMEATHLON,Entertainment,19,,,https://www.google.com/search?q=GAMEATHLON%20official%20website%20Greece
MSI,Computer Hardware,19,,,https://www.google.com/search?q=MSI%20official%20website%20Greece
Mary & May,Beauty,19,,,https://www.google.com/search?q=Mary%20%26%20May%20official%20website%20Greece
Maltesers,Confectionery,19,,,https://www.google.com/search?q=Maltesers%20official%20website%20Greece
Madpet,Pet,19,,,https://www.google.com/search?q=Madpet%20official%20website%20Greece
BMW Motorrad,Automotive,19,,,https://www.google.com/search?q=BMW%20Motorrad%20official%20website%20Greece
Cineplexx,Entertainment,19,,,https://www.google.com/search?q=Cineplexx%20official%20website%20Greece
Chicco,Baby / Maternity Products,19,,,https://www.google.com/search?q=Chicco%20official%20website%20Greece
De'Longhi,Home Appliances,19,,,https://www.google.com/search?q=De%27Longhi%20official%20website%20Greece
DRYNE,Apparel / Fitness,19,,,https://www.google.com/search?q=DRYNE%20official%20website%20Greece
The Owl,Baby & Nursery Products,19,,,https://www.google.com/search?q=The%20Owl%20official%20website%20Greece
Superdry,Apparel and Fashion,19,,,https://www.google.com/search?q=Superdry%20official%20website%20Greece
Iris Luxury Shoes,Fashion,19,,,https://www.google.com/search?q=Iris%20Luxury%20Shoes%20official%20website%20Greece
Interwetten,Finance,19,,,https://www.google.com/search?q=Interwetten%20official%20website%20Greece
BKT,Automotive,19,,,https://www.google.com/search?q=BKT%20official%20website%20Greece
iPapers,Art,19,,,https://www.google.com/search?q=iPapers%20official%20website%20Greece
Sekoia Boutique,Fashion,19,,,https://www.google.com/search?q=Sekoia%20Boutique%20official%20website%20Greece
BITMERN Mining,Cryptocurrency,19,,,https://www.google.com/search?q=BITMERN%20Mining%20official%20website%20Greece
Kitchen Lab,Entertainment,19,,,https://www.google.com/search?q=Kitchen%20Lab%20official%20website%20Greece
iRed.gr,Technology,19,,,https://www.google.com/search?q=iRed.gr%20official%20website%20Greece
Guinness,Alcoholic Beverages,19,,,https://www.google.com/search?q=Guinness%20official%20website%20Greece
Ola Ellinika Gazi,Entertainment,19,,,https://www.google.com/search?q=Ola%20Ellinika%20Gazi%20official%20website%20Greece
Hams & Clams,Food / Restaurant,19,,,https://www.google.com/search?q=Hams%20%26%20Clams%20official%20website%20Greece
Waterboom Festival,Entertainment,19,,,https://www.google.com/search?q=Waterboom%20Festival%20official%20website%20Greece
YES! STORES,Retail,19,,,https://www.google.com/search?q=YES%21%20STORES%20official%20website%20Greece
The Voice of Greece,Entertainment,19,,,https://www.google.com/search?q=The%20Voice%20of%20Greece%20official%20website%20Greece
Kallergis Machines,Automotive,19,,,https://www.google.com/search?q=Kallergis%20Machines%20official%20website%20Greece
eToro,Finance,19,,,https://www.google.com/search?q=eToro%20official%20website%20Greece
Škoda,Automotive,19,,,https://www.google.com/search?q=%C5%A0koda%20official%20website%20Greece
edding,Art,19,,,https://www.google.com/search?q=edding%20official%20website%20Greece
Vestiaire Collective,E-commerce / Fashion Resale,19,,,https://www.google.com/search?q=Vestiaire%20Collective%20official%20website%20Greece
Vero Moda,Fashion,19,,,https://www.google.com/search?q=Vero%20Moda%20official%20website%20Greece
Torriden,Beauty,19,torriden,,https://www.google.com/search?q=Torriden%20official%20website%20Greece
Oh Polly,Fashion,19,,,https://www.google.com/search?q=Oh%20Polly%20official%20website%20Greece
ZeniΘ,Energy,18,,,https://www.google.com/search?q=Zeni%CE%98%20official%20website%20Greece
Ksmedicalproducts,Beauty,18,,,https://www.google.com/search?q=Ksmedicalproducts%20official%20website%20Greece
Lamborghini,Automotive,18,,,https://www.google.com/search?q=Lamborghini%20official%20website%20Greece
Weleda,Beauty,18,weleda,,https://www.google.com/search?q=Weleda%20official%20website%20Greece
Pringles,Food,18,,,https://www.google.com/search?q=Pringles%20official%20website%20Greece
Δημήτρης Μιχαηλίδης,Food / Confectionery,18,,,https://www.google.com/search?q=%CE%94%CE%B7%CE%BC%CE%AE%CF%84%CF%81%CE%B7%CF%82%20%CE%9C%CE%B9%CF%87%CE%B1%CE%B7%CE%BB%CE%AF%CE%B4%CE%B7%CF%82%20official%20website%20Greece
Lunchboxaki,Children's Products,18,,,https://www.google.com/search?q=Lunchboxaki%20official%20website%20Greece
Hackney,Fashion,18,,,https://www.google.com/search?q=Hackney%20official%20website%20Greece
Kallimanis,Food,18,,,https://www.google.com/search?q=Kallimanis%20official%20website%20Greece
Fortnite,Gaming,18,,,https://www.google.com/search?q=Fortnite%20official%20website%20Greece
Enzzo Fashion,Fashion,18,,,https://www.google.com/search?q=Enzzo%20Fashion%20official%20website%20Greece
Love Nails & More Ilioupoli,Beauty,18,,,https://www.google.com/search?q=Love%20Nails%20%26%20More%20Ilioupoli%20official%20website%20Greece
Dazzeal.gr,Beauty,18,,,https://www.google.com/search?q=Dazzeal.gr%20official%20website%20Greece
Gratsi Wine,Alcohol,18,,,https://www.google.com/search?q=Gratsi%20Wine%20official%20website%20Greece
Geek & Gorgeous,Beauty,18,geek-gorgeous,,https://www.google.com/search?q=Geek%20%26%20Gorgeous%20official%20website%20Greece
Mega Channel,Entertainment,18,,,https://www.google.com/search?q=Mega%20Channel%20official%20website%20Greece
Lyle & Scott,Apparel and Fashion,18,,,https://www.google.com/search?q=Lyle%20%26%20Scott%20official%20website%20Greece
Kilian Paris,Beauty,18,kilian-paris,,https://www.google.com/search?q=Kilian%20Paris%20official%20website%20Greece
Krispy Kreme,Food,18,,,https://www.google.com/search?q=Krispy%20Kreme%20official%20website%20Greece
Vox Live Stage,Entertainment,18,,,https://www.google.com/search?q=Vox%20Live%20Stage%20official%20website%20Greece
Wealth Avenue,Business,18,,,https://www.google.com/search?q=Wealth%20Avenue%20official%20website%20Greece
Petchef,Pet,18,,,https://www.google.com/search?q=Petchef%20official%20website%20Greece
Nature's Promise,Food,18,,,https://www.google.com/search?q=Nature%27s%20Promise%20official%20website%20Greece
Athens Epidaurus Festival,Entertainment,18,,,https://www.google.com/search?q=Athens%20Epidaurus%20Festival%20official%20website%20Greece
AIM,Beauty,18,,,https://www.google.com/search?q=AIM%20official%20website%20Greece
The Line,Fashion,18,,,https://www.google.com/search?q=The%20Line%20official%20website%20Greece
Eureka,Cleaning Products / Household Goods,18,,,https://www.google.com/search?q=Eureka%20official%20website%20Greece
Φρεσκούλης (Freskoulis),Food,18,,,https://www.google.com/search?q=%CE%A6%CF%81%CE%B5%CF%83%CE%BA%CE%BF%CF%8D%CE%BB%CE%B7%CF%82%20%28Freskoulis%29%20official%20website%20Greece
ΚΑΚΤΟΣ (Kaktos),Publishing,18,,,https://www.google.com/search?q=%CE%9A%CE%91%CE%9A%CE%A4%CE%9F%CE%A3%20%28Kaktos%29%20official%20website%20Greece
Ariete,Home,18,,,https://www.google.com/search?q=Ariete%20official%20website%20Greece
Athens Photo Festival,Art,18,,,https://www.google.com/search?q=Athens%20Photo%20Festival%20official%20website%20Greece
Athens Voice,Entertainment,18,,,https://www.google.com/search?q=Athens%20Voice%20official%20website%20Greece
Bloody Hawk,Music,18,,,https://www.google.com/search?q=Bloody%20Hawk%20official%20website%20Greece
Columbia Sportswear,Fashion,18,,,https://www.google.com/search?q=Columbia%20Sportswear%20official%20website%20Greece
Bold & Brave,Beauty,18,,,https://www.google.com/search?q=Bold%20%26%20Brave%20official%20website%20Greece
Charm Bar Greece,Fashion,18,,,https://www.google.com/search?q=Charm%20Bar%20Greece%20official%20website%20Greece
Becel ProActiv,Food,18,,,https://www.google.com/search?q=Becel%20ProActiv%20official%20website%20Greece
Gagos Suites,Hospitality,18,,,https://www.google.com/search?q=Gagos%20Suites%20official%20website%20Greece
BOO! Athens,Entertainment,18,,,https://www.google.com/search?q=BOO%21%20Athens%20official%20website%20Greece
Breitling,Fashion,18,,,https://www.google.com/search?q=Breitling%20official%20website%20Greece
Broil King,Cooking,18,,,https://www.google.com/search?q=Broil%20King%20official%20website%20Greece
Hydrafacial,Aesthetic Services / Beauty,18,,,https://www.google.com/search?q=Hydrafacial%20official%20website%20Greece
Ivi Adamou,Music,18,,,https://www.google.com/search?q=Ivi%20Adamou%20official%20website%20Greece
Cobalt Music,Entertainment,18,,,https://www.google.com/search?q=Cobalt%20Music%20official%20website%20Greece
Drops of Luxury,Bridal/Wedding Dress Retail,18,,,https://www.google.com/search?q=Drops%20of%20Luxury%20official%20website%20Greece
Ninja Kitchen,Consumer Electronics / Home Appliances,18,,,https://www.google.com/search?q=Ninja%20Kitchen%20official%20website%20Greece
NEF-NEF Homeware,Home,18,,,https://www.google.com/search?q=NEF-NEF%20Homeware%20official%20website%20Greece
Overoll,Food,18,,,https://www.google.com/search?q=Overoll%20official%20website%20Greece
No Regret Barbershop,Beauty,18,,,https://www.google.com/search?q=No%20Regret%20Barbershop%20official%20website%20Greece
Carystea Natural Cosmetics,Beauty,18,,,https://www.google.com/search?q=Carystea%20Natural%20Cosmetics%20official%20website%20Greece
Catriss,Baby Accessories,18,,,https://www.google.com/search?q=Catriss%20official%20website%20Greece
Chery,Automotive,18,,,https://www.google.com/search?q=Chery%20official%20website%20Greece
Christos Cholidis,Entertainment,18,,,https://www.google.com/search?q=Christos%20Cholidis%20official%20website%20Greece
Alfa,Beverage (Alcoholic),17,,,https://www.google.com/search?q=Alfa%20official%20website%20Greece
Bolero,Beverages,17,,,https://www.google.com/search?q=Bolero%20official%20website%20Greece
Brabus,Automotive,17,,,https://www.google.com/search?q=Brabus%20official%20website%20Greece
Häagen-Dazs,Food,17,,,https://www.google.com/search?q=H%C3%A4agen-Dazs%20official%20website%20Greece
Head & Shoulders,Beauty,17,head-shoulders,,https://www.google.com/search?q=Head%20%26%20Shoulders%20official%20website%20Greece
Holmes Place,Fitness,17,,,https://www.google.com/search?q=Holmes%20Place%20official%20website%20Greece
Crystal Waters Lefkada,Hospitality,17,,,https://www.google.com/search?q=Crystal%20Waters%20Lefkada%20official%20website%20Greece
Dirty Laundry,Fashion,17,,,https://www.google.com/search?q=Dirty%20Laundry%20official%20website%20Greece
DUMIDANG,Beauty,17,,,https://www.google.com/search?q=DUMIDANG%20official%20website%20Greece
Kalliope Jewelry,Fashion,17,,,https://www.google.com/search?q=Kalliope%20Jewelry%20official%20website%20Greece
KOCOSTAR,Beauty,17,kocostar,,https://www.google.com/search?q=KOCOSTAR%20official%20website%20Greece
Lattafa,Beauty,17,lattafa-perfumes,,https://www.google.com/search?q=Lattafa%20official%20website%20Greece
Fenomilano,Fashion,17,,,https://www.google.com/search?q=Fenomilano%20official%20website%20Greece
FITLAB by Eleni Petroulaki,Dietary Supplements,17,,,https://www.google.com/search?q=FITLAB%20by%20Eleni%20Petroulaki%20official%20website%20Greece
Garden Gourmet,Food,17,,,https://www.google.com/search?q=Garden%20Gourmet%20official%20website%20Greece
Marina Spanou,Entertainment,17,,,https://www.google.com/search?q=Marina%20Spanou%20official%20website%20Greece
McLaren,Automotive,17,,,https://www.google.com/search?q=McLaren%20official%20website%20Greece
Hyundai,Automotive,17,,,https://www.google.com/search?q=Hyundai%20official%20website%20Greece
Inter Cars,Automotive,17,,,https://www.google.com/search?q=Inter%20Cars%20official%20website%20Greece
Jägermeister,Alcohol,17,,,https://www.google.com/search?q=J%C3%A4germeister%20official%20website%20Greece
MAD Video Music Awards,Entertainment,17,,,https://www.google.com/search?q=MAD%20Video%20Music%20Awards%20official%20website%20Greece
Tiara The Brand,Fashion,17,,,https://www.google.com/search?q=Tiara%20The%20Brand%20official%20website%20Greece
Astrology Consultation Service (14788 / 54848),Astrology,17,,,https://www.google.com/search?q=Astrology%20Consultation%20Service%20%2814788%20/%2054848%29%20official%20website%20Greece
Rene,Fashion,17,,,https://www.google.com/search?q=Rene%20official%20website%20Greece
The Vocal Success App,Education,17,,,https://www.google.com/search?q=The%20Vocal%20Success%20App%20official%20website%20Greece
Radisson Blu Park Hotel,Hospitality,17,,,https://www.google.com/search?q=Radisson%20Blu%20Park%20Hotel%20official%20website%20Greece
Bill Thym,Business,17,,,https://www.google.com/search?q=Bill%20Thym%20official%20website%20Greece
Burger Fest,Entertainment / Food Events,17,,,https://www.google.com/search?q=Burger%20Fest%20official%20website%20Greece
Green Park Athens,Entertainment / Nightlife,17,,,https://www.google.com/search?q=Green%20Park%20Athens%20official%20website%20Greece
Mille Bacini,Fashion,17,,,https://www.google.com/search?q=Mille%20Bacini%20official%20website%20Greece
moms.gr,Baby & Parenting E-commerce,17,,,https://www.google.com/search?q=moms.gr%20official%20website%20Greece
Moncler,Apparel and Luxury Fashion,17,,,https://www.google.com/search?q=Moncler%20official%20website%20Greece
Mikel Coffee Company,Coffee / Cafe,17,,,https://www.google.com/search?q=Mikel%20Coffee%20Company%20official%20website%20Greece
Mini Stop Kiosk,Convenience Store / Retail,17,,,https://www.google.com/search?q=Mini%20Stop%20Kiosk%20official%20website%20Greece
Steam,Digital Distribution Platform,17,,,https://www.google.com/search?q=Steam%20official%20website%20Greece
Alexatziss,Fitness,17,,,https://www.google.com/search?q=Alexatziss%20official%20website%20Greece
Gazzetta,Entertainment,17,,,https://www.google.com/search?q=Gazzetta%20official%20website%20Greece
Dress-Net,Fashion,17,,,https://www.google.com/search?q=Dress-Net%20official%20website%20Greece
Cavallo di Mare,Fashion,17,,,https://www.google.com/search?q=Cavallo%20di%20Mare%20official%20website%20Greece
OnSkin Cosmetics,Beauty,17,,,https://www.google.com/search?q=OnSkin%20Cosmetics%20official%20website%20Greece
Marshall,Audio Equipment,17,,,https://www.google.com/search?q=Marshall%20official%20website%20Greece
Neapolis University Pafos,Education,17,,,https://www.google.com/search?q=Neapolis%20University%20Pafos%20official%20website%20Greece
Amazing Dio,Entertainment,17,,,https://www.google.com/search?q=Amazing%20Dio%20official%20website%20Greece
SANTE,Fashion,17,,,https://www.google.com/search?q=SANTE%20official%20website%20Greece
Oner Active,Apparel,17,,,https://www.google.com/search?q=Oner%20Active%20official%20website%20Greece
Oxy Publications,Book Publishing,17,,,https://www.google.com/search?q=Oxy%20Publications%20official%20website%20Greece
Piatsa Kalamaki,Food,17,,,https://www.google.com/search?q=Piatsa%20Kalamaki%20official%20website%20Greece
Medela,Baby & Maternity Products,17,,,https://www.google.com/search?q=Medela%20official%20website%20Greece
Melloncollection,Fashion,17,,,https://www.google.com/search?q=Melloncollection%20official%20website%20Greece
r.e.m. beauty,Beauty,17,rembeauty,,https://www.google.com/search?q=r.e.m.%20beauty%20official%20website%20Greece
Replay,Apparel and Fashion,17,,,https://www.google.com/search?q=Replay%20official%20website%20Greece
RIO Mare,Food,17,,,https://www.google.com/search?q=RIO%20Mare%20official%20website%20Greece
Nakas Concept,Business,17,,,https://www.google.com/search?q=Nakas%20Concept%20official%20website%20Greece
Stoli Vodka,Alcohol,17,,,https://www.google.com/search?q=Stoli%20Vodka%20official%20website%20Greece
Swiffer,Cleaning Products,17,,,https://www.google.com/search?q=Swiffer%20official%20website%20Greece
The Angel,Baby / Infant Products,17,,,https://www.google.com/search?q=The%20Angel%20official%20website%20Greece
Gold Touch Nutrition,Health & Nutrition,17,,,https://www.google.com/search?q=Gold%20Touch%20Nutrition%20official%20website%20Greece
Michelin,Automotive,17,,,https://www.google.com/search?q=Michelin%20official%20website%20Greece
Santorini Secret,Hospitality,17,,,https://www.google.com/search?q=Santorini%20Secret%20official%20website%20Greece
Jasmine Living,Fashion,17,,,https://www.google.com/search?q=Jasmine%20Living%20official%20website%20Greece
The Inkey List,Beauty,17,the-inkey-list,,https://www.google.com/search?q=The%20Inkey%20List%20official%20website%20Greece
Pharmacy Discount,Retail,17,,,https://www.google.com/search?q=Pharmacy%20Discount%20official%20website%20Greece
Manessis Travel,Travel,17,,,https://www.google.com/search?q=Manessis%20Travel%20official%20website%20Greece
Spiro Ceramics,Art,17,,,https://www.google.com/search?q=Spiro%20Ceramics%20official%20website%20Greece
